Sample 1
5/4/2022 1:24 PM
Wavelength (nm)	10mm Absorbance
376.5	0.023
377.0	0.019
377.5	0.018
378.0	0.019
378.5	0.017
379.0	0.014
379.5	0.014
380.0	0.019
380.5	0.021
381.0	0.019
381.5	0.020
382.0	0.019
382.5	0.018
383.0	0.017
383.5	0.017
384.0	0.016
384.5	0.016
385.0	0.019
385.5	0.020
386.0	0.020
386.5	0.019
387.0	0.016
387.5	0.010
388.0	0.009
388.5	0.007
389.0	0.008
389.5	0.009
390.0	0.009
390.5	0.010
391.0	0.011
391.5	0.013
392.0	0.011
392.5	0.010
393.0	0.011
393.5	0.009
394.0	0.011
394.5	0.012
395.0	0.010
395.5	0.013
396.0	0.016
396.5	0.017
397.0	0.018
397.5	0.021
398.0	0.022
398.5	0.024
399.0	0.023
399.5	0.023
400.0	0.023
400.5	0.022
401.0	0.017
401.5	0.012
402.0	0.012
402.5	0.008
403.0	0.008
403.5	0.008
404.0	0.008
404.5	0.013
405.0	0.014
405.5	0.009
406.0	0.008
406.5	0.010
407.0	0.013
407.5	0.012
408.0	0.015
408.5	0.016
409.0	0.018
409.5	0.021
410.0	0.022
410.5	0.019
411.0	0.018
411.5	0.016
412.0	0.011
412.5	0.010
413.0	0.007
413.5	0.006
414.0	0.008
414.5	0.013
415.0	0.019
415.5	0.023
416.0	0.024
416.5	0.023
417.0	0.022
417.5	0.022
418.0	0.021
418.5	0.021
419.0	0.023
419.5	0.022
420.0	0.020
420.5	0.017
421.0	0.015
421.5	0.012
422.0	0.014
422.5	0.013
423.0	0.013
423.5	0.015
424.0	0.016
424.5	0.015
425.0	0.014
425.5	0.013
426.0	0.014
426.5	0.015
427.0	0.016
427.5	0.015
428.0	0.013
428.5	0.012
429.0	0.011
429.5	0.014
430.0	0.017
430.5	0.020
431.0	0.023
431.5	0.024
432.0	0.025
432.5	0.024
433.0	0.019
433.5	0.013
434.0	0.012
434.5	0.013
435.0	0.015
435.5	0.016
436.0	0.015
436.5	0.013
437.0	0.012
437.5	0.007
438.0	0.003
438.5	0.001
439.0	0.005
439.5	0.011
440.0	0.018
440.5	0.018
441.0	0.021
441.5	0.022
442.0	0.019
442.5	0.014
443.0	0.011
443.5	0.008
444.0	0.008
444.5	0.010
445.0	0.015
445.5	0.016
446.0	0.021
446.5	0.022
447.0	0.021
447.5	0.018
448.0	0.019
448.5	0.017
449.0	0.017
449.5	0.016
450.0	0.020
450.5	0.019
451.0	0.020
451.5	0.020
452.0	0.018
452.5	0.016
453.0	0.018
453.5	0.015
454.0	0.013
454.5	0.012
455.0	0.013
455.5	0.015
456.0	0.015
456.5	0.014
457.0	0.012
457.5	0.009
458.0	0.008
458.5	0.007
459.0	0.005
459.5	0.007
460.0	0.011
460.5	0.014
461.0	0.015
461.5	0.016
462.0	0.018
462.5	0.021
463.0	0.019
463.5	0.018
464.0	0.016
464.5	0.014
465.0	0.014
465.5	0.014
466.0	0.016
466.5	0.019
467.0	0.022
467.5	0.022
468.0	0.022
468.5	0.023
469.0	0.022
469.5	0.021
470.0	0.021
470.5	0.023
471.0	0.021
471.5	0.017
472.0	0.017
472.5	0.012
473.0	0.010
473.5	0.010
474.0	0.008
474.5	0.007
475.0	0.008
475.5	0.013
476.0	0.012
476.5	0.014
477.0	0.015
477.5	0.009
478.0	0.007
478.5	0.008
479.0	0.005
479.5	0.005
480.0	0.008
480.5	0.012
481.0	0.015
481.5	0.019
482.0	0.019
482.5	0.019
483.0	0.021
483.5	0.024
484.0	0.022
484.5	0.021
485.0	0.021
485.5	0.019
486.0	0.017
486.5	0.017
487.0	0.017
487.5	0.018
488.0	0.019
488.5	0.018
489.0	0.018
489.5	0.017
490.0	0.017
490.5	0.016
491.0	0.014
491.5	0.013
492.0	0.013
492.5	0.013
493.0	0.011
493.5	0.011
494.0	0.013
494.5	0.014
495.0	0.015
495.5	0.016
496.0	0.016
496.5	0.015
497.0	0.018
497.5	0.021
498.0	0.023
498.5	0.027
499.0	0.030
499.5	0.029
500.0	0.030
500.5	0.026
501.0	0.020
501.5	0.015
502.0	0.012
502.5	0.013
503.0	0.015
503.5	0.014
504.0	0.013
504.5	0.013
505.0	0.019
505.5	0.016
506.0	0.014
506.5	0.012
507.0	0.015
507.5	0.020
508.0	0.020
508.5	0.014
509.0	0.010
509.5	0.008
510.0	0.011
510.5	0.012
511.0	0.010
511.5	0.011
512.0	0.014
512.5	0.013
513.0	0.011
513.5	0.008
514.0	0.010
514.5	0.011
515.0	0.015
515.5	0.020
516.0	0.025
516.5	0.026
517.0	0.025
517.5	0.028
518.0	0.026
518.5	0.027
519.0	0.027
519.5	0.024
520.0	0.019
520.5	0.014
521.0	0.010
521.5	0.004
522.0	0.002
522.5	0.001
523.0	0.003
523.5	0.010
524.0	0.012
524.5	0.013
525.0	0.015
525.5	0.017
526.0	0.018
526.5	0.018
527.0	0.017
527.5	0.020
528.0	0.021
528.5	0.022
529.0	0.018
529.5	0.011
530.0	0.007
530.5	0.007
531.0	0.005
531.5	0.006
532.0	0.011
532.5	0.016
533.0	0.015
533.5	0.016
534.0	0.018
534.5	0.015
535.0	0.018
535.5	0.019
536.0	0.017
536.5	0.017
537.0	0.019
537.5	0.016
538.0	0.012
538.5	0.012
539.0	0.015
539.5	0.018
540.0	0.024
540.5	0.023
541.0	0.017
541.5	0.010
542.0	0.004
542.5	-0.002
543.0	-0.001
543.5	0.000
544.0	0.007
544.5	0.012
545.0	0.019
545.5	0.021
546.0	0.022
546.5	0.020
547.0	0.019
547.5	0.023
548.0	0.025
548.5	0.027
549.0	0.028
549.5	0.027
550.0	0.022
550.5	0.018
551.0	0.018
551.5	0.016
552.0	0.016
552.5	0.016
553.0	0.014
553.5	0.017
554.0	0.019
554.5	0.018
555.0	0.015
555.5	0.014
556.0	0.014
556.5	0.014
557.0	0.012
557.5	0.009
558.0	0.008
558.5	0.011
559.0	0.012
559.5	0.013
560.0	0.016
560.5	0.016
561.0	0.015
561.5	0.016
562.0	0.017
562.5	0.017
563.0	0.017
563.5	0.016
564.0	0.016
564.5	0.018
565.0	0.019
565.5	0.016
566.0	0.013
566.5	0.013
567.0	0.017
567.5	0.018
568.0	0.018
568.5	0.016
569.0	0.020
569.5	0.019
570.0	0.019
570.5	0.015
571.0	0.014
571.5	0.014
572.0	0.019
572.5	0.023
573.0	0.026
573.5	0.024
574.0	0.024
574.5	0.023
575.0	0.023
575.5	0.018
576.0	0.016
576.5	0.017
577.0	0.019
577.5	0.022
578.0	0.023
578.5	0.019
579.0	0.020
579.5	0.021
580.0	0.021
580.5	0.017
581.0	0.016
581.5	0.015
582.0	0.017
582.5	0.021
583.0	0.024
583.5	0.024
584.0	0.026
584.5	0.026
585.0	0.025
585.5	0.022
586.0	0.017
586.5	0.016
587.0	0.019
587.5	0.019
588.0	0.020
588.5	0.015
589.0	0.015
589.5	0.015
590.0	0.019
590.5	0.023
591.0	0.022
591.5	0.026
592.0	0.027
592.5	0.026
593.0	0.024
593.5	0.016
594.0	0.011
594.5	0.007
595.0	0.011
595.5	0.016
596.0	0.014
596.5	0.019
597.0	0.023
597.5	0.029
598.0	0.027
598.5	0.022
599.0	0.021
599.5	0.017
600.0	0.016
600.5	0.018
601.0	0.014
601.5	0.017
602.0	0.016
602.5	0.018
603.0	0.015
603.5	0.011
604.0	0.012
604.5	0.007
605.0	0.006
605.5	0.004
606.0	0.000
606.5	0.001
607.0	0.006
607.5	0.009
608.0	0.012
608.5	0.013
609.0	0.019
609.5	0.016
610.0	0.015
610.5	0.013
611.0	0.015
611.5	0.016
612.0	0.018
612.5	0.017
613.0	0.023
613.5	0.023
614.0	0.024
614.5	0.022
615.0	0.024
615.5	0.027
616.0	0.029
616.5	0.030
617.0	0.024
617.5	0.017
618.0	0.015
618.5	0.011
619.0	0.006
619.5	0.002
620.0	0.002
620.5	0.000
621.0	0.003
621.5	0.001
622.0	0.002
622.5	0.001
623.0	0.005
623.5	0.010
624.0	0.016
624.5	0.023
625.0	0.029
625.5	0.032
626.0	0.030
626.5	0.025
627.0	0.023
627.5	0.015
628.0	0.006
628.5	0.006
629.0	0.006
629.5	0.015
630.0	0.018
630.5	0.022
631.0	0.024
631.5	0.029
632.0	0.031
632.5	0.025
633.0	0.013
633.5	0.008
634.0	0.006
634.5	0.005
635.0	0.001
635.5	-0.001
636.0	0.003
636.5	0.011
637.0	0.017
637.5	0.015
638.0	0.014
638.5	0.013
639.0	0.011
639.5	0.005
640.0	0.003
640.5	0.001
641.0	0.002
641.5	0.001
642.0	0.005
642.5	0.010
643.0	0.015
643.5	0.014
644.0	0.013
644.5	0.009
645.0	0.013
645.5	0.013
646.0	0.009
646.5	0.001
647.0	0.003
647.5	0.009
648.0	0.014
648.5	0.022
649.0	0.029
649.5	0.032
650.0	0.036
650.5	0.031
651.0	0.027
651.5	0.020
652.0	0.018
652.5	0.019
653.0	0.020
653.5	0.021
654.0	0.018
654.5	0.015
655.0	0.009
655.5	0.003
656.0	-0.001
656.5	0.000
657.0	0.001
657.5	0.007
658.0	0.011
658.5	0.019
659.0	0.021
659.5	0.023
660.0	0.023
660.5	0.026
661.0	0.022
661.5	0.018
662.0	0.012
662.5	0.006
663.0	-0.004
663.5	-0.013
664.0	-0.013
664.5	-0.010
665.0	-0.009
665.5	-0.003
666.0	-0.001
666.5	0.003
667.0	0.006
667.5	0.006
668.0	0.003
668.5	0.003
669.0	0.012
669.5	0.018
670.0	0.022
670.5	0.023
671.0	0.027
671.5	0.027
672.0	0.029
672.5	0.025
673.0	0.015
673.5	0.010
674.0	0.007
674.5	-0.001
675.0	-0.002
675.5	-0.009
676.0	-0.007
676.5	-0.004
677.0	0.003
677.5	0.010
678.0	0.013
678.5	0.023
679.0	0.031
679.5	0.031
680.0	0.033
680.5	0.031
681.0	0.030
681.5	0.025
682.0	0.019
682.5	0.009
683.0	0.001
683.5	0.000
684.0	-0.009
684.5	-0.012
685.0	-0.009
685.5	0.001
686.0	0.010
686.5	0.024
687.0	0.034
687.5	0.031
688.0	0.035
688.5	0.035
689.0	0.026
689.5	0.023
690.0	0.020
690.5	0.017
691.0	0.012
691.5	0.019
692.0	0.017
692.5	0.006
693.0	0.007
693.5	0.011
694.0	0.012
694.5	0.012
695.0	0.015
695.5	0.015
696.0	0.020
696.5	0.023
697.0	0.018
697.5	0.010
698.0	0.011
698.5	0.015
699.0	0.012
699.5	0.008
700.0	0.006
700.5	0.008
701.0	0.009
701.5	0.004
702.0	0.008
702.5	0.012
703.0	0.023
703.5	0.027
704.0	0.028
704.5	0.033
705.0	0.037
705.5	0.039
706.0	0.034
706.5	0.028
707.0	0.028
707.5	0.023
708.0	0.027
708.5	0.020
709.0	0.019
709.5	0.014
710.0	0.017
710.5	0.018
711.0	0.022
711.5	0.024
712.0	0.026
712.5	0.024
713.0	0.024
713.5	0.022
714.0	0.017
714.5	0.012
715.0	0.012
715.5	0.016
716.0	0.021
716.5	0.027
717.0	0.025
717.5	0.016
718.0	0.011
718.5	0.010
719.0	0.007
719.5	0.009
720.0	0.011
720.5	0.014
721.0	0.015
721.5	0.015
722.0	0.007
722.5	0.003
723.0	0.002
723.5	0.004
724.0	0.006
724.5	0.012
725.0	0.016
725.5	0.018
726.0	0.013
726.5	0.011
727.0	0.009
727.5	0.007
728.0	0.004
728.5	0.007
729.0	0.009
729.5	0.018
730.0	0.023
730.5	0.027
731.0	0.030
731.5	0.033
732.0	0.027
732.5	0.027
733.0	0.025
733.5	0.020
734.0	0.014
734.5	0.009
735.0	0.004
735.5	-0.004
736.0	-0.008
736.5	-0.018
737.0	-0.017
737.5	-0.011
738.0	-0.010
738.5	-0.013
739.0	-0.010
739.5	-0.007
740.0	-0.004
740.5	0.000
741.0	0.007
741.5	0.010
742.0	0.023
742.5	0.028
743.0	0.024
743.5	0.024
744.0	0.022
744.5	0.018
745.0	0.008
745.5	0.003
746.0	0.008
746.5	0.012
747.0	0.014
747.5	0.019
748.0	0.023
748.5	0.031
749.0	0.029
749.5	0.019
750.0	0.003
750.5	0.001
751.0	0.006
751.5	0.010
752.0	0.009
752.5	0.015
753.0	0.018
753.5	0.019
754.0	0.019
754.5	0.012
755.0	0.007
755.5	0.009
756.0	0.015
756.5	0.011
757.0	0.006
757.5	0.009
758.0	0.009
758.5	0.008
759.0	0.007
759.5	0.001
760.0	0.001
760.5	-0.005
761.0	0.001
761.5	0.000
762.0	0.010
762.5	0.028
763.0	0.033
763.5	0.033
764.0	0.028
764.5	0.022
765.0	0.012
765.5	0.001
766.0	-0.001
766.5	-0.005
767.0	0.000
767.5	0.003
768.0	-0.001
768.5	-0.002
769.0	0.002
769.5	0.006
770.0	0.008
770.5	0.016
771.0	0.018
771.5	0.017
772.0	0.024
772.5	0.026
773.0	0.022
773.5	0.020
774.0	0.027
774.5	0.024
775.0	0.026
775.5	0.019
776.0	0.014
776.5	0.014
777.0	0.016
777.5	0.021
778.0	0.020
778.5	0.021
779.0	0.027
779.5	0.023
780.0	0.022
780.5	0.016
781.0	0.026
781.5	0.030
782.0	0.034
782.5	0.042
783.0	0.041
783.5	0.030
784.0	0.023
784.5	0.015
785.0	0.005
785.5	0.003
786.0	0.000
786.5	-0.004
787.0	0.000
787.5	0.005
788.0	0.004
788.5	-0.003
789.0	0.001
789.5	0.012
790.0	0.010
790.5	0.013
791.0	0.010
791.5	0.018
792.0	0.015
792.5	0.012
793.0	0.012
793.5	0.011
794.0	0.009
794.5	0.010
795.0	0.001
795.5	0.005
796.0	0.011
796.5	0.022
797.0	0.018
797.5	0.025
798.0	0.038
798.5	0.030
799.0	0.022
799.5	0.009
800.0	-0.003
800.5	-0.011
801.0	-0.018
801.5	-0.014
802.0	-0.007
802.5	0.010
803.0	0.023
803.5	0.024
804.0	0.028
804.5	0.020
805.0	0.015
805.5	0.017
806.0	0.017
806.5	0.016
807.0	0.018
807.5	0.028
808.0	0.027
808.5	0.022
809.0	0.020
809.5	0.018
810.0	0.018
810.5	0.028
811.0	0.021
811.5	0.014
812.0	0.015
812.5	0.022
813.0	0.020
813.5	0.012
814.0	0.014
814.5	0.007
815.0	0.006
815.5	0.005
816.0	-0.009
816.5	-0.005
817.0	-0.003
817.5	-0.005
818.0	-0.005
818.5	-0.008
819.0	-0.003
819.5	-0.014
820.0	-0.009
820.5	-0.012
821.0	-0.004
821.5	0.010
822.0	0.013
822.5	0.014
823.0	0.025
823.5	0.037
824.0	0.048
824.5	0.039
825.0	0.030
825.5	0.019
826.0	0.015
826.5	0.009
827.0	0.003
827.5	0.001
828.0	0.009
828.5	0.022
829.0	0.029
829.5	0.026
830.0	0.017
830.5	0.019
831.0	0.022
831.5	0.024
832.0	0.022
832.5	0.016
833.0	0.015
833.5	0.019
834.0	0.011
834.5	0.006
835.0	0.006
835.5	0.008
836.0	0.007
836.5	0.009
837.0	0.009
837.5	0.012
838.0	0.013
838.5	0.010
839.0	0.000
839.5	0.001
840.0	-0.004
840.5	-0.013
841.0	-0.012
841.5	-0.002
842.0	0.011
842.5	0.019
843.0	0.023
843.5	0.027
844.0	0.028
844.5	0.029
845.0	0.021
845.5	0.018
846.0	0.026
846.5	0.026
847.0	0.023
847.5	0.024
848.0	0.034
848.5	0.036
849.0	0.038
849.5	0.047
850.0	0.068


Sample 3
5/4/2022 1:26 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	-0.733
190.5	-0.657
191.0	-0.885
191.5	-1.219
192.0	-1.099
192.5	-0.898
193.0	-0.391
193.5	0.058
194.0	0.589
194.5	1.204
195.0	1.829
195.5	2.492
196.0	2.730
196.5	3.147
197.0	3.432
197.5	3.708
198.0	3.816
198.5	3.947
199.0	3.923
199.5	3.836
200.0	3.757
200.5	3.694
201.0	3.558
201.5	3.417
202.0	3.270
202.5	3.122
203.0	2.957
203.5	2.804
204.0	2.625
204.5	2.444
205.0	2.266
205.5	2.086
206.0	1.915
206.5	1.754
207.0	1.595
207.5	1.464
208.0	1.347
208.5	1.247
209.0	1.164
209.5	1.092
210.0	1.027
210.5	0.966
211.0	0.917
211.5	0.874
212.0	0.848
212.5	0.828
213.0	0.809
213.5	0.790
214.0	0.774
214.5	0.760
215.0	0.758
215.5	0.757
216.0	0.767
216.5	0.774
217.0	0.795
217.5	0.790
218.0	0.780
218.5	0.761
219.0	0.740
219.5	0.728
220.0	0.728
220.5	0.725
221.0	0.718
221.5	0.712
222.0	0.720
222.5	0.712
223.0	0.697
223.5	0.677
224.0	0.663
224.5	0.654
225.0	0.646
225.5	0.632
226.0	0.616
226.5	0.600
227.0	0.585
227.5	0.566
228.0	0.543
228.5	0.525
229.0	0.520
229.5	0.512
230.0	0.502
230.5	0.496
231.0	0.483
231.5	0.464
232.0	0.447
232.5	0.429
233.0	0.409
233.5	0.387
234.0	0.367
234.5	0.346
235.0	0.325
235.5	0.310
236.0	0.293
236.5	0.274
237.0	0.262
237.5	0.253
238.0	0.241
238.5	0.228
239.0	0.222
239.5	0.210
240.0	0.198
240.5	0.190
241.0	0.177
241.5	0.165
242.0	0.160
242.5	0.159
243.0	0.152
243.5	0.150
244.0	0.148
244.5	0.145
245.0	0.142
245.5	0.132
246.0	0.123
246.5	0.118
247.0	0.117
247.5	0.115
248.0	0.112
248.5	0.116
249.0	0.124
249.5	0.132
250.0	0.135
250.5	0.136
251.0	0.134
251.5	0.137
252.0	0.134
252.5	0.128
253.0	0.124
253.5	0.127
254.0	0.131
254.5	0.135
255.0	0.138
255.5	0.144
256.0	0.152
256.5	0.157
257.0	0.156
257.5	0.157
258.0	0.156
258.5	0.155
259.0	0.151
259.5	0.149
260.0	0.154
260.5	0.159
261.0	0.163
261.5	0.169
262.0	0.173
262.5	0.176
263.0	0.180
263.5	0.184
264.0	0.186
264.5	0.195
265.0	0.202
265.5	0.209
266.0	0.217
266.5	0.221
267.0	0.223
267.5	0.225
268.0	0.234
268.5	0.237
269.0	0.242
269.5	0.246
270.0	0.250
270.5	0.258
271.0	0.258
271.5	0.259
272.0	0.264
272.5	0.272
273.0	0.285
273.5	0.298
274.0	0.309
274.5	0.319
275.0	0.322
275.5	0.326
276.0	0.325
276.5	0.322
277.0	0.317
277.5	0.319
278.0	0.324
278.5	0.325
279.0	0.331
279.5	0.337
280.0	0.336
280.5	0.337
281.0	0.332
281.5	0.326
282.0	0.322
282.5	0.319
283.0	0.319
283.5	0.317
284.0	0.320
284.5	0.316
285.0	0.312
285.5	0.300
286.0	0.290
286.5	0.284
287.0	0.278
287.5	0.271
288.0	0.269
288.5	0.264
289.0	0.253
289.5	0.236
290.0	0.219
290.5	0.198
291.0	0.178
291.5	0.161
292.0	0.143
292.5	0.129
293.0	0.118
293.5	0.112
294.0	0.106
294.5	0.098
295.0	0.095
295.5	0.090
296.0	0.080
296.5	0.075
297.0	0.068
297.5	0.063
298.0	0.059
298.5	0.058
299.0	0.064
299.5	0.068
300.0	0.073
300.5	0.078
301.0	0.079
301.5	0.082
302.0	0.083
302.5	0.084
303.0	0.082
303.5	0.080
304.0	0.087
304.5	0.084
305.0	0.081
305.5	0.085
306.0	0.087
306.5	0.089
307.0	0.090
307.5	0.087
308.0	0.085
308.5	0.085
309.0	0.080
309.5	0.077
310.0	0.074
310.5	0.077
311.0	0.077
311.5	0.078
312.0	0.081
312.5	0.084
313.0	0.082
313.5	0.081
314.0	0.075
314.5	0.077
315.0	0.075
315.5	0.077
316.0	0.074
316.5	0.081
317.0	0.086
317.5	0.089
318.0	0.087
318.5	0.087
319.0	0.080
319.5	0.074
320.0	0.071
320.5	0.063
321.0	0.062
321.5	0.067
322.0	0.070
322.5	0.072
323.0	0.075
323.5	0.079
324.0	0.077
324.5	0.070
325.0	0.066
325.5	0.065
326.0	0.068
326.5	0.071
327.0	0.080
327.5	0.084
328.0	0.082
328.5	0.085
329.0	0.088
329.5	0.083
330.0	0.081
330.5	0.085
331.0	0.086
331.5	0.087
332.0	0.087
332.5	0.082
333.0	0.077
333.5	0.078
334.0	0.079
334.5	0.078
335.0	0.080
335.5	0.087
336.0	0.090
336.5	0.093
337.0	0.095
337.5	0.093
338.0	0.095
338.5	0.094
339.0	0.093
339.5	0.097
340.0	0.102
340.5	0.102
341.0	0.100
341.5	0.102
342.0	0.104
342.5	0.102
343.0	0.100
343.5	0.095
344.0	0.092
344.5	0.091
345.0	0.090
345.5	0.088
346.0	0.087
346.5	0.087
347.0	0.092
347.5	0.095
348.0	0.095
348.5	0.097
349.0	0.099
349.5	0.098
350.0	0.097
350.5	0.093
351.0	0.087
351.5	0.083
352.0	0.080
352.5	0.078
353.0	0.078
353.5	0.081
354.0	0.079
354.5	0.077
355.0	0.074
355.5	0.071
356.0	0.068
356.5	0.069
357.0	0.064
357.5	0.062
358.0	0.058
358.5	0.056
359.0	0.051
359.5	0.053
360.0	0.056
360.5	0.061
361.0	0.070
361.5	0.073
362.0	0.072
362.5	0.077
363.0	0.076
363.5	0.071
364.0	0.069
364.5	0.071
365.0	0.074
365.5	0.076
366.0	0.082
366.5	0.087
367.0	0.094
367.5	0.099
368.0	0.101
368.5	0.096
369.0	0.097
369.5	0.097
370.0	0.099
370.5	0.096
371.0	0.097
371.5	0.099
372.0	0.098
372.5	0.090
373.0	0.084
373.5	0.077
374.0	0.078
374.5	0.082
375.0	0.084
375.5	0.082
376.0	0.083
376.5	0.085
377.0	0.086
377.5	0.081
378.0	0.082
378.5	0.087
379.0	0.089
379.5	0.089
380.0	0.088
380.5	0.087
381.0	0.086
381.5	0.087
382.0	0.088
382.5	0.083
383.0	0.083
383.5	0.087
384.0	0.084
384.5	0.083
385.0	0.088
385.5	0.087
386.0	0.088
386.5	0.083
387.0	0.075
387.5	0.069
388.0	0.068
388.5	0.074
389.0	0.078
389.5	0.084
390.0	0.088
390.5	0.089
391.0	0.089
391.5	0.082
392.0	0.073
392.5	0.073
393.0	0.072
393.5	0.075
394.0	0.078
394.5	0.081
395.0	0.081
395.5	0.085
396.0	0.086
396.5	0.083
397.0	0.083
397.5	0.085
398.0	0.084
398.5	0.090
399.0	0.095
399.5	0.098
400.0	0.100
400.5	0.100
401.0	0.095
401.5	0.089
402.0	0.083
402.5	0.076
403.0	0.074
403.5	0.074
404.0	0.076
404.5	0.080
405.0	0.080
405.5	0.075
406.0	0.074
406.5	0.074
407.0	0.071
407.5	0.070
408.0	0.074
408.5	0.076
409.0	0.081
409.5	0.086
410.0	0.093
410.5	0.094
411.0	0.096
411.5	0.094
412.0	0.088
412.5	0.087
413.0	0.086
413.5	0.079
414.0	0.077
414.5	0.081
415.0	0.085
415.5	0.085
416.0	0.085
416.5	0.082
417.0	0.081
417.5	0.080
418.0	0.077
418.5	0.076
419.0	0.077
419.5	0.079
420.0	0.076
420.5	0.077
421.0	0.077
421.5	0.076
422.0	0.078
422.5	0.075
423.0	0.072
423.5	0.070
424.0	0.066
424.5	0.061
425.0	0.060
425.5	0.062
426.0	0.065
426.5	0.069
427.0	0.074
427.5	0.078
428.0	0.078
428.5	0.079
429.0	0.080
429.5	0.079
430.0	0.079
430.5	0.084
431.0	0.088
431.5	0.087
432.0	0.090
432.5	0.090
433.0	0.086
433.5	0.077
434.0	0.074
434.5	0.069
435.0	0.069
435.5	0.072
436.0	0.076
436.5	0.081
437.0	0.082
437.5	0.079
438.0	0.074
438.5	0.064
439.0	0.061
439.5	0.062
440.0	0.066
440.5	0.066
441.0	0.074
441.5	0.080
442.0	0.077
442.5	0.072
443.0	0.067
443.5	0.062
444.0	0.061
444.5	0.066
445.0	0.071
445.5	0.070
446.0	0.075
446.5	0.078
447.0	0.080
447.5	0.080
448.0	0.083
448.5	0.083
449.0	0.082
449.5	0.081
450.0	0.081
450.5	0.078
451.0	0.079
451.5	0.084
452.0	0.088
452.5	0.089
453.0	0.089
453.5	0.086
454.0	0.082
454.5	0.080
455.0	0.080
455.5	0.081
456.0	0.082
456.5	0.081
457.0	0.081
457.5	0.077
458.0	0.072
458.5	0.068
459.0	0.066
459.5	0.068
460.0	0.070
460.5	0.072
461.0	0.077
461.5	0.077
462.0	0.081
462.5	0.083
463.0	0.081
463.5	0.081
464.0	0.081
464.5	0.080
465.0	0.079
465.5	0.079
466.0	0.084
466.5	0.086
467.0	0.090
467.5	0.093
468.0	0.093
468.5	0.090
469.0	0.087
469.5	0.080
470.0	0.076
470.5	0.076
471.0	0.072
471.5	0.069
472.0	0.074
472.5	0.080
473.0	0.087
473.5	0.093
474.0	0.097
474.5	0.100
475.0	0.101
475.5	0.100
476.0	0.092
476.5	0.083
477.0	0.080
477.5	0.075
478.0	0.073
478.5	0.071
479.0	0.071
479.5	0.077
480.0	0.087
480.5	0.094
481.0	0.096
481.5	0.095
482.0	0.088
482.5	0.078
483.0	0.068
483.5	0.060
484.0	0.058
484.5	0.064
485.0	0.068
485.5	0.068
486.0	0.071
486.5	0.072
487.0	0.074
487.5	0.075
488.0	0.074
488.5	0.073
489.0	0.075
489.5	0.078
490.0	0.078
490.5	0.078
491.0	0.079
491.5	0.079
492.0	0.081
492.5	0.078
493.0	0.073
493.5	0.071
494.0	0.074
494.5	0.078
495.0	0.086
495.5	0.093
496.0	0.094
496.5	0.093
497.0	0.097
497.5	0.100
498.0	0.101
498.5	0.105
499.0	0.107
499.5	0.109
500.0	0.111
500.5	0.106
501.0	0.093
501.5	0.081
502.0	0.078
502.5	0.080
503.0	0.081
503.5	0.083
504.0	0.085
504.5	0.088
505.0	0.095
505.5	0.094
506.0	0.091
506.5	0.088
507.0	0.089
507.5	0.091
508.0	0.087
508.5	0.080
509.0	0.074
509.5	0.068
510.0	0.064
510.5	0.060
511.0	0.057
511.5	0.059
512.0	0.061
512.5	0.064
513.0	0.063
513.5	0.067
514.0	0.079
514.5	0.088
515.0	0.095
515.5	0.100
516.0	0.102
516.5	0.101
517.0	0.093
517.5	0.087
518.0	0.077
518.5	0.075
519.0	0.082
519.5	0.087
520.0	0.086
520.5	0.085
521.0	0.083
521.5	0.080
522.0	0.074
522.5	0.070
523.0	0.068
523.5	0.071
524.0	0.072
524.5	0.069
525.0	0.067
525.5	0.071
526.0	0.073
526.5	0.074
527.0	0.070
527.5	0.069
528.0	0.069
528.5	0.069
529.0	0.065
529.5	0.060
530.0	0.063
530.5	0.069
531.0	0.069
531.5	0.071
532.0	0.075
532.5	0.080
533.0	0.081
533.5	0.081
534.0	0.080
534.5	0.077
535.0	0.076
535.5	0.072
536.0	0.068
536.5	0.070
537.0	0.070
537.5	0.072
538.0	0.072
538.5	0.074
539.0	0.079
539.5	0.085
540.0	0.088
540.5	0.086
541.0	0.078
541.5	0.069
542.0	0.057
542.5	0.048
543.0	0.046
543.5	0.049
544.0	0.057
544.5	0.065
545.0	0.076
545.5	0.082
546.0	0.086
546.5	0.088
547.0	0.089
547.5	0.089
548.0	0.093
548.5	0.094
549.0	0.089
549.5	0.082
550.0	0.075
550.5	0.071
551.0	0.075
551.5	0.074
552.0	0.074
552.5	0.078
553.0	0.081
553.5	0.084
554.0	0.082
554.5	0.085
555.0	0.089
555.5	0.096
556.0	0.103
556.5	0.103
557.0	0.098
557.5	0.096
558.0	0.092
558.5	0.091
559.0	0.086
559.5	0.086
560.0	0.086
560.5	0.089
561.0	0.086
561.5	0.089
562.0	0.092
562.5	0.095
563.0	0.098
563.5	0.102
564.0	0.102
564.5	0.102
565.0	0.096
565.5	0.089
566.0	0.075
566.5	0.069
567.0	0.069
