Sample 1
5/6/2022 12:26 PM
Wavelength (nm)	10mm Absorbance
309.0	0.002
309.5	-0.001
310.0	0.003
310.5	0.005
311.0	0.007
311.5	0.010
312.0	0.013
312.5	0.011
313.0	0.011
313.5	0.010
314.0	0.005
314.5	0.003
315.0	0.004
315.5	0.000
316.0	-0.002
316.5	-0.001
317.0	-0.002
317.5	-0.005
318.0	-0.008
318.5	-0.009
319.0	-0.012
319.5	-0.011
320.0	-0.012
320.5	-0.015
321.0	-0.014
321.5	-0.011
322.0	-0.009
322.5	-0.005
323.0	-0.006
323.5	-0.004
324.0	-0.006
324.5	-0.004
325.0	-0.002
325.5	0.001
326.0	0.003
326.5	0.005
327.0	0.006
327.5	0.007
328.0	0.001
328.5	-0.004
329.0	-0.011
329.5	-0.011
330.0	-0.008
330.5	-0.005
331.0	-0.006
331.5	-0.003
332.0	0.003
332.5	0.007
333.0	0.003
333.5	-0.006
334.0	-0.012
334.5	-0.016
335.0	-0.018
335.5	-0.020
336.0	-0.020
336.5	-0.012
337.0	-0.004
337.5	0.002
338.0	0.000
338.5	0.000
339.0	0.001
339.5	-0.003
340.0	-0.004
340.5	-0.007
341.0	-0.008
341.5	-0.010
342.0	-0.014
342.5	-0.013
343.0	-0.011
343.5	-0.006
344.0	-0.004
344.5	-0.003
345.0	0.001
345.5	0.007
346.0	0.006
346.5	0.003
347.0	0.000
347.5	-0.002
348.0	-0.001
348.5	-0.004
349.0	-0.007
349.5	-0.009
350.0	-0.008
350.5	-0.007
351.0	-0.009
351.5	-0.009
352.0	-0.007
352.5	-0.008
353.0	-0.006
353.5	-0.010
354.0	-0.011
354.5	-0.009
355.0	-0.004
355.5	-0.002
356.0	0.001
356.5	0.003
357.0	0.004
357.5	0.004
358.0	0.003
358.5	-0.002
359.0	0.000
359.5	0.001
360.0	0.004
360.5	0.008
361.0	0.009
361.5	0.007
362.0	0.006
362.5	0.006
363.0	0.002
363.5	-0.005
364.0	-0.010
364.5	-0.016
365.0	-0.017
365.5	-0.017
366.0	-0.013
366.5	-0.007
367.0	-0.001
367.5	0.004
368.0	0.004
368.5	0.004
369.0	0.001
369.5	0.000
370.0	-0.002
370.5	-0.004
371.0	-0.002
371.5	-0.004
372.0	-0.007
372.5	-0.012
373.0	-0.013
373.5	-0.013
374.0	-0.014
374.5	-0.012
375.0	-0.009
375.5	-0.008
376.0	-0.005
376.5	-0.006
377.0	-0.007
377.5	-0.006
378.0	-0.005
378.5	-0.005
379.0	-0.005
379.5	-0.003
380.0	-0.005
380.5	-0.006
381.0	-0.012
381.5	-0.016
382.0	-0.016
382.5	-0.017
383.0	-0.017
383.5	-0.016
384.0	-0.013
384.5	-0.007
385.0	-0.005
385.5	0.000
386.0	0.001
386.5	0.001
387.0	0.001
387.5	-0.004
388.0	-0.004
388.5	-0.006
389.0	-0.009
389.5	-0.010
390.0	-0.010
390.5	-0.006
391.0	-0.005
391.5	-0.008
392.0	-0.010
392.5	-0.011
393.0	-0.006
393.5	-0.003
394.0	-0.002
394.5	0.002
395.0	0.003
395.5	0.003
396.0	0.002
396.5	0.000
397.0	-0.005
397.5	-0.008
398.0	-0.010
398.5	-0.009
399.0	-0.008
399.5	-0.007
400.0	-0.005
400.5	-0.007
401.0	-0.007
401.5	-0.010
402.0	-0.013
402.5	-0.015
403.0	-0.017
403.5	-0.015
404.0	-0.011
404.5	-0.006
405.0	-0.004
405.5	-0.007
406.0	-0.007
406.5	-0.009
407.0	-0.010
407.5	-0.012
408.0	-0.014
408.5	-0.014
409.0	-0.015
409.5	-0.012
410.0	-0.011
410.5	-0.009
411.0	-0.010
411.5	-0.011
412.0	-0.010
412.5	-0.008
413.0	-0.007
413.5	-0.006
414.0	-0.007
414.5	-0.004
415.0	-0.003
415.5	-0.007
416.0	-0.009
416.5	-0.010
417.0	-0.006
417.5	-0.003
418.0	0.000
418.5	0.002
419.0	0.006
419.5	0.011
420.0	0.012
420.5	0.013
421.0	0.017
421.5	0.019
422.0	0.018
422.5	0.016
423.0	0.012
423.5	0.008
424.0	0.007
424.5	0.004
425.0	0.001
425.5	0.000
426.0	-0.001
426.5	-0.001
427.0	0.001
427.5	0.000
428.0	-0.004
428.5	-0.007
429.0	-0.011
429.5	-0.013
430.0	-0.014
430.5	-0.014
431.0	-0.015
431.5	-0.016
432.0	-0.012
432.5	-0.013
433.0	-0.013
433.5	-0.013
434.0	-0.009
434.5	-0.002
435.0	-0.001
435.5	-0.003
436.0	-0.005
436.5	-0.006
437.0	-0.006
437.5	-0.007
438.0	-0.007
438.5	-0.006
439.0	-0.002
439.5	0.001
440.0	0.002
440.5	0.000
441.0	-0.001
441.5	0.000
442.0	-0.001
442.5	-0.002
443.0	-0.006
443.5	-0.008
444.0	-0.010
444.5	-0.010
445.0	-0.007
445.5	-0.008
446.0	-0.005
446.5	0.002
447.0	0.007
447.5	0.012
448.0	0.016
448.5	0.016
449.0	0.015
449.5	0.014
450.0	0.009
450.5	0.002
451.0	0.000
451.5	0.000
452.0	-0.001
452.5	-0.002
453.0	-0.001
453.5	-0.001
454.0	-0.001
454.5	-0.003
455.0	-0.007
455.5	-0.011
456.0	-0.015
456.5	-0.016
457.0	-0.018
457.5	-0.017
458.0	-0.016
458.5	-0.014
459.0	-0.011
459.5	-0.010
460.0	-0.009
460.5	-0.007
461.0	-0.005
461.5	-0.003
462.0	0.000
462.5	0.001
463.0	-0.001
463.5	-0.004
464.0	-0.007
464.5	-0.008
465.0	-0.011
465.5	-0.010
466.0	-0.008
466.5	-0.006
467.0	-0.002
467.5	0.001
468.0	-0.001
468.5	-0.005
469.0	-0.008
469.5	-0.011
470.0	-0.015
470.5	-0.018
471.0	-0.020
471.5	-0.021
472.0	-0.016
472.5	-0.013
473.0	-0.013
473.5	-0.012
474.0	-0.010
474.5	-0.009
475.0	-0.010
475.5	-0.013
476.0	-0.018
476.5	-0.024
477.0	-0.026
477.5	-0.026
478.0	-0.026
478.5	-0.027
479.0	-0.023
479.5	-0.018
480.0	-0.015
480.5	-0.009
481.0	-0.005
481.5	-0.003
482.0	-0.002
482.5	-0.003
483.0	-0.008
483.5	-0.013
484.0	-0.017
484.5	-0.019
485.0	-0.019
485.5	-0.016
486.0	-0.011
486.5	-0.005
487.0	0.000
487.5	0.003
488.0	0.001
488.5	0.000
489.0	0.000
489.5	0.003
490.0	0.003
490.5	0.001
491.0	0.003
491.5	0.003
492.0	0.000
492.5	-0.006
493.0	-0.011
493.5	-0.012
494.0	-0.006
494.5	-0.001
495.0	0.001
495.5	0.001
496.0	0.001
496.5	-0.002
497.0	-0.006
497.5	-0.011
498.0	-0.012
498.5	-0.012
499.0	-0.012
499.5	-0.011
500.0	-0.010
500.5	-0.013
501.0	-0.015
501.5	-0.017
502.0	-0.019
502.5	-0.021
503.0	-0.021
503.5	-0.024
504.0	-0.021
504.5	-0.016
505.0	-0.012
505.5	-0.013
506.0	-0.011
506.5	-0.013
507.0	-0.018
507.5	-0.019
508.0	-0.020
508.5	-0.020
509.0	-0.013
509.5	-0.009
510.0	-0.007
510.5	-0.006
511.0	-0.006
511.5	-0.011
512.0	-0.017
512.5	-0.019
513.0	-0.021
513.5	-0.024
514.0	-0.024
514.5	-0.022
515.0	-0.022
515.5	-0.023
516.0	-0.020
516.5	-0.017
517.0	-0.015
517.5	-0.014
518.0	-0.015
518.5	-0.016
519.0	-0.013
519.5	-0.008
520.0	-0.006
520.5	-0.002
521.0	0.004
521.5	0.007
522.0	0.005
522.5	0.001
523.0	-0.006
523.5	-0.010
524.0	-0.017
524.5	-0.025
525.0	-0.030
525.5	-0.030
526.0	-0.033
526.5	-0.032
527.0	-0.024
527.5	-0.015
528.0	-0.004
528.5	0.002
529.0	0.006
529.5	0.007
530.0	0.006
530.5	0.004
531.0	-0.002
531.5	-0.007
532.0	-0.011
532.5	-0.011
533.0	-0.013
533.5	-0.016
534.0	-0.014
534.5	-0.012
535.0	-0.011
535.5	-0.011
536.0	-0.009
536.5	-0.009
537.0	-0.012
537.5	-0.016
538.0	-0.021
538.5	-0.022
539.0	-0.021
539.5	-0.019
540.0	-0.015
540.5	-0.011
541.0	-0.003
541.5	-0.001
542.0	-0.001
542.5	-0.003
543.0	-0.004
543.5	-0.004
544.0	-0.005
544.5	-0.001
545.0	0.002
545.5	0.003
546.0	0.004
546.5	0.002
547.0	0.006
547.5	0.005
548.0	0.000
548.5	-0.004
549.0	-0.005
549.5	-0.004
550.0	-0.005
550.5	-0.007
551.0	-0.007
551.5	-0.006
552.0	-0.006
552.5	-0.009
553.0	-0.015
553.5	-0.015
554.0	-0.012
554.5	-0.009
555.0	-0.005
555.5	-0.004
556.0	-0.007
556.5	-0.013
557.0	-0.019
557.5	-0.025
558.0	-0.030
558.5	-0.031
559.0	-0.028
559.5	-0.023
560.0	-0.020
560.5	-0.020
561.0	-0.020
561.5	-0.021
562.0	-0.020
562.5	-0.023
563.0	-0.023
563.5	-0.021
564.0	-0.015
564.5	-0.011
565.0	-0.014
565.5	-0.017
566.0	-0.019
566.5	-0.024
567.0	-0.025
567.5	-0.023
568.0	-0.017
568.5	-0.012
569.0	-0.008
569.5	-0.006
570.0	-0.009
570.5	-0.012
571.0	-0.016
571.5	-0.023
572.0	-0.019
572.5	-0.014
573.0	-0.015
573.5	-0.021
574.0	-0.022
574.5	-0.022
575.0	-0.022
575.5	-0.023
576.0	-0.024
576.5	-0.023
577.0	-0.014
577.5	-0.009
578.0	-0.009
578.5	-0.012
579.0	-0.007
579.5	-0.007
580.0	-0.009
580.5	-0.015
581.0	-0.016
581.5	-0.016
582.0	-0.014
582.5	-0.011
583.0	-0.015
583.5	-0.018
584.0	-0.014
584.5	-0.013
585.0	-0.018
585.5	-0.023
586.0	-0.026
586.5	-0.028
587.0	-0.029
587.5	-0.031
588.0	-0.037
588.5	-0.040
589.0	-0.036
589.5	-0.028
590.0	-0.027
590.5	-0.021
591.0	-0.017
591.5	-0.012
592.0	-0.008
592.5	-0.010
593.0	-0.016
593.5	-0.021
594.0	-0.026
594.5	-0.024
595.0	-0.020
595.5	-0.015
596.0	-0.012
596.5	-0.006
597.0	-0.004
597.5	-0.005
598.0	-0.011
598.5	-0.014
599.0	-0.018
599.5	-0.018
600.0	-0.021
600.5	-0.022
601.0	-0.023
601.5	-0.019
602.0	-0.018
602.5	-0.018
603.0	-0.016
603.5	-0.011
604.0	-0.008
604.5	-0.007
605.0	-0.006
605.5	-0.005
606.0	-0.007
606.5	-0.006
607.0	-0.005
607.5	-0.007
608.0	-0.007
608.5	-0.011
609.0	-0.015
609.5	-0.016
610.0	-0.015
610.5	-0.017
611.0	-0.019
611.5	-0.015
612.0	-0.011
612.5	-0.005
613.0	-0.006
613.5	-0.005
614.0	-0.007
614.5	-0.009
615.0	-0.012
615.5	-0.016
616.0	-0.017
616.5	-0.013
617.0	-0.012
617.5	-0.012
618.0	-0.015
618.5	-0.018
619.0	-0.022
619.5	-0.025
620.0	-0.024
620.5	-0.024
621.0	-0.025
621.5	-0.022
622.0	-0.022
622.5	-0.021
623.0	-0.018
623.5	-0.023
624.0	-0.020
624.5	-0.017
625.0	-0.013
625.5	-0.010
626.0	-0.010
626.5	-0.010
627.0	-0.008
627.5	-0.008
628.0	-0.008
628.5	-0.015
629.0	-0.014
629.5	-0.009
630.0	-0.007
630.5	-0.003
631.0	-0.005
631.5	-0.004
632.0	-0.006
632.5	-0.014
633.0	-0.026
633.5	-0.037
634.0	-0.037
634.5	-0.032
635.0	-0.027
635.5	-0.025
636.0	-0.024
636.5	-0.016
637.0	-0.013
637.5	-0.014
638.0	-0.023
638.5	-0.027
639.0	-0.024
639.5	-0.021
640.0	-0.024
640.5	-0.022
641.0	-0.019
641.5	-0.018
642.0	-0.013
642.5	-0.015
643.0	-0.020
643.5	-0.022
644.0	-0.019
644.5	-0.017
645.0	-0.016
645.5	-0.012
646.0	-0.010
646.5	-0.018
647.0	-0.022
647.5	-0.032
648.0	-0.032
648.5	-0.030
649.0	-0.027
649.5	-0.022
650.0	-0.020
650.5	-0.022
651.0	-0.026
651.5	-0.033
652.0	-0.036
652.5	-0.034
653.0	-0.027
653.5	-0.022
654.0	-0.018
654.5	-0.016
655.0	-0.027
655.5	-0.034
656.0	-0.036
656.5	-0.032
657.0	-0.027
657.5	-0.010
658.0	0.000
658.5	0.002
659.0	-0.005
659.5	-0.015
660.0	-0.027
660.5	-0.027
661.0	-0.026
661.5	-0.024
662.0	-0.017
662.5	-0.003
663.0	-0.003
663.5	-0.008
664.0	-0.019
664.5	-0.028
665.0	-0.034
665.5	-0.039
666.0	-0.046
666.5	-0.050
667.0	-0.050
667.5	-0.050
668.0	-0.050
668.5	-0.048
669.0	-0.041
669.5	-0.030
670.0	-0.021
670.5	-0.010
671.0	0.000
671.5	0.005
672.0	0.003
672.5	-0.008
673.0	-0.018
673.5	-0.027
674.0	-0.037
674.5	-0.036
675.0	-0.037
675.5	-0.035
676.0	-0.031
676.5	-0.032
677.0	-0.028
677.5	-0.026
678.0	-0.018
678.5	-0.010
679.0	0.006
679.5	0.021
680.0	0.025
680.5	0.025
681.0	0.018
681.5	0.007
682.0	0.001
682.5	-0.013
683.0	-0.025
683.5	-0.033
684.0	-0.032
684.5	-0.031
685.0	-0.033
685.5	-0.036
686.0	-0.036
686.5	-0.031
687.0	-0.018
687.5	-0.013
688.0	-0.003
688.5	0.002
689.0	0.001
689.5	-0.005
690.0	-0.009
690.5	-0.009
691.0	-0.006
691.5	-0.001
692.0	0.007
692.5	0.008
693.0	0.011
693.5	0.006
694.0	-0.003
694.5	-0.006
695.0	-0.002
695.5	-0.001
696.0	-0.004
696.5	-0.010
697.0	-0.019
697.5	-0.027
698.0	-0.034
698.5	-0.030
699.0	-0.025
699.5	-0.017
700.0	-0.014
700.5	-0.013
701.0	-0.018
701.5	-0.018
702.0	-0.023
702.5	-0.026
703.0	-0.032
703.5	-0.034
704.0	-0.038
704.5	-0.043
705.0	-0.041
705.5	-0.049
706.0	-0.048
706.5	-0.041
707.0	-0.035
707.5	-0.025
708.0	-0.021
708.5	-0.022
709.0	-0.024
709.5	-0.025
710.0	-0.027
710.5	-0.037
711.0	-0.036
711.5	-0.031
712.0	-0.024
712.5	-0.014
713.0	-0.012
713.5	-0.015
714.0	-0.022
714.5	-0.027
715.0	-0.031
715.5	-0.032
716.0	-0.029
716.5	-0.025
717.0	-0.023
717.5	-0.020
718.0	-0.016
718.5	-0.017
719.0	-0.013
719.5	-0.013
720.0	-0.014
720.5	-0.018
721.0	-0.022
721.5	-0.037
722.0	-0.048
722.5	-0.054
723.0	-0.053
723.5	-0.043
724.0	-0.025
724.5	-0.008
725.0	0.005
725.5	0.010
726.0	0.009
726.5	0.001
727.0	-0.004
727.5	-0.009
728.0	-0.013
728.5	-0.010
729.0	-0.009
729.5	-0.004
730.0	-0.005
730.5	-0.006
731.0	-0.003
731.5	0.004
732.0	0.003
732.5	0.001
733.0	-0.010
733.5	-0.017
734.0	-0.026
734.5	-0.031
735.0	-0.033
735.5	-0.035
736.0	-0.034
736.5	-0.032
737.0	-0.040
737.5	-0.047
738.0	-0.052
738.5	-0.047
739.0	-0.046
739.5	-0.041
740.0	-0.031
740.5	-0.034
741.0	-0.035
741.5	-0.034
742.0	-0.041
742.5	-0.041
743.0	-0.035
743.5	-0.028
744.0	-0.028
744.5	-0.029
745.0	-0.025
745.5	-0.033
746.0	-0.035
746.5	-0.037
747.0	-0.041
747.5	-0.033
748.0	-0.023
748.5	-0.016
749.0	-0.014
749.5	-0.016
750.0	-0.021
750.5	-0.025
751.0	-0.034
751.5	-0.052
752.0	-0.062
752.5	-0.063
753.0	-0.058
753.5	-0.051
754.0	-0.041
754.5	-0.039
755.0	-0.042
755.5	-0.036
756.0	-0.031
756.5	-0.029
757.0	-0.017
757.5	-0.005
758.0	0.004
758.5	0.005
759.0	0.004
759.5	-0.009
760.0	-0.030
760.5	-0.047
761.0	-0.047
761.5	-0.043
762.0	-0.032
762.5	-0.017
763.0	-0.009
763.5	0.004
764.0	0.012
764.5	0.012
765.0	0.008
765.5	0.001
766.0	-0.005
766.5	-0.013
767.0	-0.029
767.5	-0.033
768.0	-0.043
768.5	-0.054
769.0	-0.055
769.5	-0.051
770.0	-0.040
770.5	-0.029
771.0	-0.024
771.5	-0.024
772.0	-0.031
772.5	-0.030
773.0	-0.039
773.5	-0.052
774.0	-0.052
774.5	-0.056
775.0	-0.058
775.5	-0.057
776.0	-0.056
776.5	-0.049
777.0	-0.049
777.5	-0.056
778.0	-0.055
778.5	-0.046
779.0	-0.038
779.5	-0.035
780.0	-0.032
780.5	-0.022
781.0	-0.011
781.5	-0.004
782.0	-0.009
782.5	-0.020
783.0	-0.022
783.5	-0.028
784.0	-0.032
784.5	-0.034
785.0	-0.031
785.5	-0.025
786.0	-0.016
786.5	-0.013
787.0	-0.005
787.5	-0.009
788.0	-0.006
788.5	-0.003
789.0	-0.008
789.5	-0.005
790.0	-0.001
790.5	-0.005
791.0	-0.011
791.5	-0.015
792.0	-0.018
792.5	-0.029
793.0	-0.028
793.5	-0.024
794.0	-0.034
794.5	-0.038
795.0	-0.051
795.5	-0.065
796.0	-0.066
796.5	-0.060
797.0	-0.056
797.5	-0.047
798.0	-0.033
798.5	-0.020
799.0	-0.024
799.5	-0.037
800.0	-0.051
800.5	-0.055
801.0	-0.052
801.5	-0.039
802.0	-0.030
802.5	-0.014
803.0	-0.002
803.5	0.003
804.0	-0.003
804.5	-0.012
805.0	-0.016
805.5	-0.028
806.0	-0.033
806.5	-0.028
807.0	-0.032
807.5	-0.027
808.0	-0.027
808.5	-0.039
809.0	-0.048
809.5	-0.049
810.0	-0.045
810.5	-0.051
811.0	-0.046
811.5	-0.040
812.0	-0.037
812.5	-0.029
813.0	-0.028
813.5	-0.041
814.0	-0.057
814.5	-0.071
815.0	-0.076
815.5	-0.078
816.0	-0.076
816.5	-0.070
817.0	-0.055
817.5	-0.046
818.0	-0.038
818.5	-0.046
819.0	-0.054
819.5	-0.058
820.0	-0.048
820.5	-0.036
821.0	-0.018
821.5	0.011
822.0	0.034
822.5	0.041
823.0	0.044
823.5	0.040
824.0	0.033
824.5	0.014
825.0	-0.002
825.5	-0.018
826.0	-0.021
826.5	-0.014
827.0	-0.003
827.5	0.003
828.0	0.017
828.5	0.025
829.0	0.015
829.5	-0.010
830.0	-0.035
830.5	-0.061
831.0	-0.085
831.5	-0.091
832.0	-0.091
832.5	-0.083
833.0	-0.059
833.5	-0.042
834.0	-0.034
834.5	-0.025
835.0	-0.020
835.5	-0.023
836.0	-0.031
836.5	-0.040
837.0	-0.055
837.5	-0.060
838.0	-0.056
838.5	-0.056
839.0	-0.059
839.5	-0.054
840.0	-0.042
840.5	-0.038
841.0	-0.026
841.5	-0.018
842.0	-0.021
842.5	-0.015
843.0	0.003
843.5	0.013
844.0	0.015
844.5	0.019
845.0	0.021
845.5	0.011
846.0	0.003
846.5	-0.017
847.0	-0.037
847.5	-0.045
848.0	-0.040
848.5	-0.027
849.0	-0.015
849.5	-0.007
850.0	0.002


Sample 3
5/6/2022 12:28 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	1.980
190.5	2.873
191.0	3.715
191.5	4.540
192.0	5.924
192.5	7.568
193.0	8.668
193.5	9.645
194.0	10.204
194.5	10.512
195.0	10.412
195.5	9.843
196.0	8.968
196.5	7.920
197.0	7.037
197.5	6.384
198.0	5.647
198.5	5.243
199.0	4.896
199.5	4.590
200.0	4.335
200.5	4.055
201.0	3.852
201.5	3.605
202.0	3.396
202.5	3.182
203.0	2.988
203.5	2.814
204.0	2.640
204.5	2.485
205.0	2.328
205.5	2.170
206.0	2.032
206.5	1.896
207.0	1.751
207.5	1.620
208.0	1.503
208.5	1.410
209.0	1.336
209.5	1.266
210.0	1.200
210.5	1.143
211.0	1.103
211.5	1.062
212.0	1.017
212.5	0.987
213.0	0.971
213.5	0.962
214.0	0.955
214.5	0.943
215.0	0.935
215.5	0.944
216.0	0.942
216.5	0.938
217.0	0.941
217.5	0.934
218.0	0.927
218.5	0.915
219.0	0.910
219.5	0.905
220.0	0.905
220.5	0.903
221.0	0.897
221.5	0.897
222.0	0.891
222.5	0.880
223.0	0.869
223.5	0.854
224.0	0.843
224.5	0.826
225.0	0.806
225.5	0.792
226.0	0.776
226.5	0.766
227.0	0.761
227.5	0.760
228.0	0.751
228.5	0.742
229.0	0.734
229.5	0.724
230.0	0.712
230.5	0.695
231.0	0.673
231.5	0.653
232.0	0.630
232.5	0.608
233.0	0.584
233.5	0.563
234.0	0.546
234.5	0.533
235.0	0.519
235.5	0.504
236.0	0.489
236.5	0.469
237.0	0.451
237.5	0.438
238.0	0.423
238.5	0.411
239.0	0.397
239.5	0.387
240.0	0.379
240.5	0.370
241.0	0.360
241.5	0.350
242.0	0.348
242.5	0.350
243.0	0.346
243.5	0.340
244.0	0.331
244.5	0.329
245.0	0.325
245.5	0.322
246.0	0.318
246.5	0.318
247.0	0.323
247.5	0.327
248.0	0.328
248.5	0.326
249.0	0.321
249.5	0.315
250.0	0.308
250.5	0.302
251.0	0.299
251.5	0.298
252.0	0.298
252.5	0.297
253.0	0.300
253.5	0.294
254.0	0.286
254.5	0.278
255.0	0.277
255.5	0.278
256.0	0.285
256.5	0.290
257.0	0.296
257.5	0.301
258.0	0.308
258.5	0.310
259.0	0.311
259.5	0.318
260.0	0.324
260.5	0.326
261.0	0.329
261.5	0.327
262.0	0.329
262.5	0.328
263.0	0.332
263.5	0.337
264.0	0.340
264.5	0.344
265.0	0.343
265.5	0.345
266.0	0.347
266.5	0.347
267.0	0.353
267.5	0.358
268.0	0.370
268.5	0.377
269.0	0.382
269.5	0.384
270.0	0.389
270.5	0.396
271.0	0.406
271.5	0.414
272.0	0.426
272.5	0.436
273.0	0.444
273.5	0.444
274.0	0.443
274.5	0.445
275.0	0.447
275.5	0.450
276.0	0.455
276.5	0.459
277.0	0.466
277.5	0.470
278.0	0.472
278.5	0.472
279.0	0.475
279.5	0.480
280.0	0.478
280.5	0.477
281.0	0.477
281.5	0.474
282.0	0.470
282.5	0.466
283.0	0.463
283.5	0.461
284.0	0.459
284.5	0.456
285.0	0.450
285.5	0.447
286.0	0.441
286.5	0.431
287.0	0.420
287.5	0.411
288.0	0.399
288.5	0.385
289.0	0.372
289.5	0.360
290.0	0.350
290.5	0.341
291.0	0.329
291.5	0.318
292.0	0.307
292.5	0.299
293.0	0.286
293.5	0.277
294.0	0.266
294.5	0.257
295.0	0.251
295.5	0.247
296.0	0.247
296.5	0.244
297.0	0.240
297.5	0.238
298.0	0.235
298.5	0.232
299.0	0.225
299.5	0.220
300.0	0.216
300.5	0.217
301.0	0.220
301.5	0.219
302.0	0.218
302.5	0.215
303.0	0.217
303.5	0.220
304.0	0.216
304.5	0.212
305.0	0.207
305.5	0.202
306.0	0.199
306.5	0.195
307.0	0.190
307.5	0.186
308.0	0.190
308.5	0.195
309.0	0.191
309.5	0.195
310.0	0.200
310.5	0.202
311.0	0.202
311.5	0.202
312.0	0.200
312.5	0.195
313.0	0.193
313.5	0.190
314.0	0.184
314.5	0.187
315.0	0.187
315.5	0.183
316.0	0.184
316.5	0.187
317.0	0.188
317.5	0.186
318.0	0.185
318.5	0.181
319.0	0.178
319.5	0.178
320.0	0.172
320.5	0.168
321.0	0.167
321.5	0.168
322.0	0.169
322.5	0.173
323.0	0.178
323.5	0.178
324.0	0.176
324.5	0.174
325.0	0.173
325.5	0.170
326.0	0.170
326.5	0.172
327.0	0.173
327.5	0.181
328.0	0.180
328.5	0.176
329.0	0.170
329.5	0.165
330.0	0.166
330.5	0.167
331.0	0.169
331.5	0.170
332.0	0.175
332.5	0.178
333.0	0.176
333.5	0.170
334.0	0.162
334.5	0.157
335.0	0.156
335.5	0.158
336.0	0.160
336.5	0.167
337.0	0.174
337.5	0.175
338.0	0.175
338.5	0.173
339.0	0.171
339.5	0.167
340.0	0.167
340.5	0.163
341.0	0.158
341.5	0.157
342.0	0.149
342.5	0.146
343.0	0.148
343.5	0.153
344.0	0.155
344.5	0.159
345.0	0.163
345.5	0.166
346.0	0.166
346.5	0.166
347.0	0.161
347.5	0.162
348.0	0.163
348.5	0.162
349.0	0.156
349.5	0.149
350.0	0.146
350.5	0.145
351.0	0.144
351.5	0.147
352.0	0.150
352.5	0.155
353.0	0.158
353.5	0.154
354.0	0.152
354.5	0.150
355.0	0.151
355.5	0.150
356.0	0.152
356.5	0.155
357.0	0.156
357.5	0.151
358.0	0.148
358.5	0.142
359.0	0.144
359.5	0.145
360.0	0.148
360.5	0.154
361.0	0.157
361.5	0.158
362.0	0.157
362.5	0.155
363.0	0.152
363.5	0.145
364.0	0.136
364.5	0.134
365.0	0.134
365.5	0.135
366.0	0.138
366.5	0.142
367.0	0.151
367.5	0.156
368.0	0.157
368.5	0.160
369.0	0.158
369.5	0.158
370.0	0.156
370.5	0.151
371.0	0.150
371.5	0.141
372.0	0.137
372.5	0.127
373.0	0.127
373.5	0.128
374.0	0.126
374.5	0.124
375.0	0.130
375.5	0.131
376.0	0.135
376.5	0.136
377.0	0.140
377.5	0.136
378.0	0.142
378.5	0.142
379.0	0.142
379.5	0.139
380.0	0.135
380.5	0.133
381.0	0.131
381.5	0.126
382.0	0.123
382.5	0.118
383.0	0.118
383.5	0.120
384.0	0.125
384.5	0.130
385.0	0.131
385.5	0.138
386.0	0.140
386.5	0.139
387.0	0.136
387.5	0.128
388.0	0.125
388.5	0.124
389.0	0.124
389.5	0.124
390.0	0.125
390.5	0.125
391.0	0.128
391.5	0.124
392.0	0.121
392.5	0.120
393.0	0.124
393.5	0.128
394.0	0.130
394.5	0.130
395.0	0.130
395.5	0.125
396.0	0.124
396.5	0.121
397.0	0.121
397.5	0.123
398.0	0.123
398.5	0.124
399.0	0.127
399.5	0.128
400.0	0.128
400.5	0.123
401.0	0.121
401.5	0.119
402.0	0.116
402.5	0.113
403.0	0.109
403.5	0.108
404.0	0.111
404.5	0.118
405.0	0.120
405.5	0.118
406.0	0.120
406.5	0.122
407.0	0.120
407.5	0.118
408.0	0.115
408.5	0.114
409.0	0.116
409.5	0.119
410.0	0.119
410.5	0.118
411.0	0.120
411.5	0.119
412.0	0.117
412.5	0.116
413.0	0.114
413.5	0.115
414.0	0.113
414.5	0.112
415.0	0.113
415.5	0.111
416.0	0.113
416.5	0.114
417.0	0.117
417.5	0.119
418.0	0.123
418.5	0.127
419.0	0.129
419.5	0.134
420.0	0.136
420.5	0.137
421.0	0.139
421.5	0.136
422.0	0.134
422.5	0.131
423.0	0.129
423.5	0.126
424.0	0.120
424.5	0.117
425.0	0.115
425.5	0.113
426.0	0.110
426.5	0.109
427.0	0.112
427.5	0.112
428.0	0.109
428.5	0.106
429.0	0.102
429.5	0.104
430.0	0.107
430.5	0.110
431.0	0.112
431.5	0.113
432.0	0.114
432.5	0.108
433.0	0.103
433.5	0.100
434.0	0.101
434.5	0.105
435.0	0.105
435.5	0.105
436.0	0.107
436.5	0.106
437.0	0.105
437.5	0.102
438.0	0.102
438.5	0.102
439.0	0.105
439.5	0.107
440.0	0.108
440.5	0.112
441.0	0.114
441.5	0.112
442.0	0.108
442.5	0.105
443.0	0.101
443.5	0.097
444.0	0.095
444.5	0.094
445.0	0.100
445.5	0.102
446.0	0.104
446.5	0.109
447.0	0.117
447.5	0.125
448.0	0.127
448.5	0.125
449.0	0.123
449.5	0.117
450.0	0.109
450.5	0.101
451.0	0.099
451.5	0.105
452.0	0.110
452.5	0.112
453.0	0.114
453.5	0.113
